type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0,7.3,0.3,0.42,7.35,0.025,51,175,0.9928,3.04,0.32,11.4,4
0,7.9,0.37,0.3,2.7,0.029,64,158,0.9916,3.12,0.59,12,5
0,5.9,0.3,0.29,1.1,0.036,23,56,0.9904,3.19,0.38,11.3,3
0,5.1,0.23,0.18,1,0.053,13,99,0.98956,3.22,0.39,11.5,3
0,7.8,0.29,0.36,7,0.042,38,161,0.9941,3.26,0.37,11.2,6
0,8.5,0.21,0.26,9.25,0.034,73,142,0.9945,3.05,0.37,11.4,4
1,10.2,0.54,0.37,15.4,0.214,55,95,1.00369,3.18,0.77,9,4
1,8.4,0.67,0.19,2.2,0.093,11,75,0.99736,3.2,0.59,9.2,2
1,6.6,0.52,0.08,2.4,0.07,13,26,0.99358,3.4,0.72,12.5,5
0,6.6,0.27,0.29,5.3,0.045,57,189,0.9953,3.31,0.79,9.8,3
0,6.6,0.29,0.44,9,0.053,62,178,0.99685,3.02,0.45,8.9,3
0,7,0.34,0.26,10.3,0.041,51,166,0.99382,3.08,0.35,11.6,4
1,8.9,0.84,0.34,1.4,0.05,4,10,0.99554,3.12,0.48,9.1,4
0,6.4,0.3,0.45,3.5,0.197,76,180,0.9942,3.02,0.39,9.1,4
0,6.2,0.32,0.32,2.2,0.036,15,70,0.9899,3.16,0.48,12.7,4
0,6.2,0.21,0.18,11.6,0.044,61,155,0.99655,3.14,0.52,9.4,4
1,9.7,0.55,0.17,2.9,0.087,20,53,1.0004,3.14,0.61,9.4,3
1,8.7,0.31,0.46,1.4,0.059,11,25,0.9966,3.36,0.76,10.1,4
0,7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9,5
0,6.4,0.45,0.07,1.1,0.03,10,131,0.9905,2.97,0.28,10.8,3
0,7,0.28,0.36,1,0.035,8,70,0.9899,3.09,0.46,12.1,4
0,6.2,0.22,0.2,20.8,0.035,58,184,1.00022,3.11,0.53,9,4
0,5.8,0.31,0.33,1.2,0.036,23,99,0.9916,3.18,0.6,10.5,4
0,7.2,0.32,0.24,5.6,0.033,23,120,0.99334,2.92,0.66,10.3,5
0,8.3,0.42,0.62,19.25,0.04,41,172,1.0002,2.98,0.67,9.7,3
0,6,0.2,0.26,14.7,0.045,53,125,0.998365,2.99,0.69,9.4,4
0,5.9,0.2,0.28,1,0.043,45,100,0.99033,3.4,0.41,11.4,4
0,6.9,0.33,0.21,1,0.053,39,148,0.9927,3.12,0.45,9.4,4
0,6.3,0.3,0.28,5,0.042,36,168,0.99505,3.22,0.69,9.5,4
1,7.7,0.665,0,2.4,0.09,8,19,0.9974,3.27,0.73,9.3,3
0,7.4,0.33,0.26,2.6,0.04,29,115,0.9913,3.07,0.52,11.8,5
0,8.2,0.35,0.4,6.3,0.039,35,162,0.9936,3.15,0.34,11.9,5
0,5.8,0.32,0.38,4.75,0.033,23,94,0.991,3.42,0.42,11.8,5
0,7,0.12,0.29,10.3,0.039,41,98,0.99564,3.19,0.38,9.8,6
0,5.6,0.42,0.34,2.4,0.022,34,97,0.98915,3.22,0.38,12.8,5
0,6.7,0.25,0.26,13.5,0.06,50,156,0.99784,3.39,0.46,9.9,4
1,8.3,0.49,0.36,1.8,0.222,6,16,0.998,3.18,0.6,9.5,4
1,7.2,0.65,0.02,2.3,0.094,5,31,0.9993,3.67,0.8,9.7,3
1,8.3,0.26,0.37,1.4,0.076,8,23,0.9974,3.26,0.7,9.6,4
0,7.1,0.18,0.36,1.4,0.043,31,87,0.9898,3.26,0.37,12.7,5
1,12.8,0.84,0.63,2.4,0.088,13,35,0.9997,3.1,0.6,10.4,4
0,9.2,0.22,0.4,2.4,0.054,18,151,0.9952,3.04,0.46,9.3,2
0,6.6,0.28,0.36,1.7,0.038,22,101,0.9912,3.29,0.57,11.6,4
0,6.3,0.37,0.37,1.5,0.024,12,76,0.98876,2.94,0.39,12.3,4
0,7,0.34,0.39,6.9,0.066,43,162,0.99561,3.11,0.53,9.5,3
0,7.3,0.34,0.22,1.4,0.044,43,176,0.99286,3.14,0.46,9.9,3
0,7.5,0.33,0.28,4.9,0.042,21,155,0.99385,3.36,0.57,10.9,4
0,7.5,0.21,0.29,1.5,0.046,35,107,0.99123,3.15,0.45,11.3,4
0,7.4,0.24,0.36,2,0.031,27,139,0.99055,3.28,0.48,12.5,7
0,7.4,0.22,0.28,9,0.046,22,121,0.99468,3.1,0.55,10.8,3
0,8.3,0.14,0.26,1.5,0.049,56,189,0.9946,3.21,0.62,9.5,4
1,6.8,0.49,0.22,2.3,0.071,13,24,0.99438,3.41,0.83,11.3,4
0,6.1,0.3,0.32,2.2,0.042,41,142,0.98952,3.31,0.44,12.7,5
0,6.2,0.3,0.49,11.2,0.058,68,215,0.99656,3.19,0.6,9.4,4
1,11.7,0.28,0.47,1.7,0.054,17,32,0.99686,3.15,0.67,10.6,5
0,6.7,0.34,0.31,16.4,0.051,20,146,0.99834,3.06,0.54,9.1,3
0,5.7,0.21,0.24,2.3,0.047,60,189,0.995,3.65,0.72,10.1,4
0,6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.96666667,5
0,5.8,0.28,0.34,2.2,0.037,24,125,0.98986,3.36,0.33,12.8,6
0,6.8,0.21,0.49,14.5,0.06,50,170,0.9991,3.55,0.44,9.8,4
0,7.8,0.32,0.33,10.4,0.031,47,194,0.99692,3.07,0.58,9.6,4
1,8.4,0.36,0.32,2.2,0.081,32,79,0.9964,3.3,0.72,11,4
1,6.1,0.715,0.1,2.6,0.053,13,27,0.99362,3.57,0.5,11.9,3
0,6.9,0.41,0.22,4.2,0.031,10,102,0.993,3,0.86,11.6,2
0,7.1,0.35,0.24,15.4,0.055,46,198,0.9988,3.12,0.49,8.8,3
0,7.4,0.17,0.29,1.4,0.047,23,107,0.9939,3.52,0.65,10.4,4
0,7.5,0.26,0.25,1.7,0.038,29,129,0.99312,3.45,0.56,10.4,4
0,7.6,0.39,0.46,11.7,0.084,55,170,0.99773,2.91,0.51,9,3
0,6.2,0.3,0.26,13.4,0.046,57,206,0.99775,3.17,0.43,9.5,4
1,9.9,0.63,0.24,2.4,0.077,6,33,0.9974,3.09,0.57,9.4,3
0,8.2,0.38,0.49,13.6,0.042,58,166,0.99855,3.1,0.54,9.4,3
0,6.1,0.27,0.28,9.8,0.042,61,125,0.99532,3.14,0.42,10.2,4
0,7.4,0.27,0.26,11.8,0.053,55,173,0.99699,3.11,0.6,9.8,3
1,6.3,0.57,0.28,2.1,0.048,13,49,0.99374,3.41,0.6,12.8,3
0,6.4,0.26,0.22,5.1,0.037,23,131,0.9944,3.29,0.32,10.1,3
1,9.1,0.4,0.5,1.8,0.071,7,16,0.99462,3.21,0.69,12.5,6
0,6.5,0.26,0.32,16.5,0.045,44,166,1,3.38,0.46,9.5,4
0,7.1,0.37,0.67,10.5,0.045,49,155,0.9975,3.16,0.44,8.7,3
1,9.9,0.72,0.55,1.7,0.136,24,52,0.99752,3.35,0.94,10,3
1,6.2,0.63,0.31,1.7,0.088,15,64,0.9969,3.46,0.79,9.3,3
1,8.5,0.655,0.49,6.1,0.122,34,151,1.001,3.31,1.14,9.3,3
0,7.2,0.23,0.33,12.7,0.049,50,183,0.9987,3.41,0.4,9.8,3
0,5.9,0.3,0.47,7.85,0.03,19,133,0.9933,3.52,0.43,11.5,5
0,6.1,0.36,0.41,19.35,0.07,67,207,1.00118,3.39,0.53,9.1,3
1,10,0.35,0.45,2.5,0.092,20,88,0.99918,3.15,0.43,9.4,3
0,6.4,0.28,0.36,1.3,0.053,28,186,0.99211,3.31,0.45,10.8,3
1,6.5,0.9,0,1.6,0.052,9,17,0.99467,3.5,0.63,10.9,4
0,6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11,4
1,8.3,0.715,0.15,1.8,0.089,10,52,0.9968,3.23,0.77,9.5,3
0,6.6,0.3,0.25,8,0.036,21,124,0.99362,3.06,0.38,10.8,4
0,7.2,0.16,0.35,1.2,0.031,27,84,0.9928,3.33,0.34,9.9,3
0,7.3,0.29,0.3,13,0.043,46,238,0.9986,3.06,0.41,8.7,4
0,6.5,0.26,0.34,1.4,0.04,25,184,0.99216,3.29,0.46,10.7,3
0,5.6,0.295,0.2,2.2,0.049,18,134,0.99378,3.21,0.68,10,3
0,7.8,0.22,0.26,9,0.047,38,132,0.997,3.25,0.53,10.2,4
0,6.3,0.17,0.32,4.2,0.04,37,117,0.99182,3.24,0.43,11.3,4
0,7.5,0.26,0.26,18.35,0.084,33,139,1.0011,3.17,0.39,8.8,3
0,6,0.59,0,0.8,0.037,30,95,0.99032,3.1,0.4,10.9,2
1,7.2,0.52,0.07,1.4,0.074,5,20,0.9973,3.32,0.81,9.6,4
0,6.5,0.41,0.24,14,0.048,24,113,0.9982,3.44,0.53,9.8,4
0,6.3,0.14,0.39,1.2,0.044,26,116,0.992,3.26,0.53,10.3,4
0,6.8,0.24,0.31,18.3,0.046,40,142,1,3.3,0.41,8.7,3
1,8.9,0.59,0.5,2,0.337,27,81,0.9964,3.04,1.61,9.5,4
0,7.3,0.22,0.37,14.3,0.063,48,191,0.9978,2.89,0.38,9,4
0,6.1,0.32,0.28,6.6,0.021,29,132,0.99188,3.15,0.36,11.45,5
1,7.7,0.69,0.05,2.7,0.075,15,27,0.9974,3.26,0.61,9.1,3
1,7.5,0.59,0.22,1.8,0.082,43,60,0.99499,3.1,0.42,9.2,3
0,7.4,0.18,0.34,2.7,0.03,30,107,0.992,2.97,0.53,11,4
0,5.2,0.335,0.2,1.7,0.033,17,74,0.99002,3.34,0.48,12.3,4
0,5.8,0.27,0.26,3.5,0.071,26,69,0.98994,3.1,0.38,11.5,4
1,8.3,0.26,0.42,2,0.08,11,27,0.9974,3.21,0.8,9.4,4
0,7,0.23,0.33,1,0.043,46,110,0.99118,3.04,0.65,10.8,4
1,10.8,0.45,0.33,2.5,0.099,20,38,0.99818,3.24,0.71,10.8,3
0,7.7,0.42,0.38,8.1,0.061,49,144,0.9966,3.4,0.58,11,4
0,5.8,0.31,0.32,4.5,0.024,28,94,0.98906,3.25,0.52,13.7,5
0,6.2,0.25,0.48,10,0.044,78,240,0.99655,3.25,0.47,9.5,4
1,6.2,0.39,0.43,2,0.071,14,24,0.99428,3.45,0.87,11.2,5
1,6.7,0.28,0.28,2.4,0.012,36,100,0.99064,3.26,0.39,11.7,5
0,6.8,0.27,0.24,4.6,0.098,36,127,0.99412,3.15,0.49,9.6,4
1,6.9,0.84,0.21,4.1,0.074,16,65,0.99842,3.53,0.72,9.233333333,4
1,8.8,0.55,0.04,2.2,0.119,14,56,0.9962,3.21,0.6,10.9,4
1,8.2,0.6,0.17,2.3,0.072,11,73,0.9963,3.2,0.45,9.3,3
0,9,0.245,0.38,5.9,0.045,52,159,0.995,2.93,0.35,10.2,4
1,9.5,0.56,0.33,2.4,0.089,35,67,0.9972,3.28,0.73,11.8,5
0,6.5,0.36,0.16,1.3,0.054,11,107,0.99398,3.19,0.39,8.5,3
0,7.3,0.33,0.22,1.4,0.041,40,177,0.99287,3.14,0.48,9.9,3
1,7,0.62,0.1,1.4,0.071,27,63,0.996,3.28,0.61,9.2,3
0,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,6
0,6.6,0.37,0.24,2,0.064,23,120,0.9946,3.32,0.54,9.4,3
0,6.8,0.27,0.26,16.1,0.049,55,196,0.9984,3.15,0.5,9.3,3
0,6,0.28,0.52,6.2,0.028,37,104,0.99161,3.28,0.51,11.8,5
0,7.4,0.16,0.49,1.2,0.055,18,150,0.9917,3.23,0.47,11.2,4
0,8.4,0.22,0.28,18.8,0.028,55,130,0.998,2.96,0.35,11.6,3
0,6.9,0.19,0.35,13.5,0.038,49,118,0.99546,3,0.63,10.7,4
1,6.7,0.48,0.02,2.2,0.08,36,111,0.99524,3.1,0.53,9.7,3
1,7.2,0.36,0.46,2.1,0.074,24,44,0.99534,3.4,0.85,11,5
1,9.2,0.755,0.18,2.2,0.148,10,103,0.9969,2.87,1.36,10.2,4
0,8.7,0.23,0.32,13.4,0.044,35,169,0.99975,3.12,0.47,8.8,5
0,8.5,0.24,0.47,15.2,0.057,40,234,1.0005,3.02,0.66,9,3
0,6,0.28,0.49,6.8,0.048,61,222,0.9953,3.19,0.47,9.3,3
0,8.3,0.28,0.4,7.8,0.041,38,194,0.9976,3.34,0.51,9.6,4
0,6.4,0.38,0.24,7.2,0.047,41,151,0.99604,3.11,0.6,9.2,3
0,6.2,0.25,0.25,1.4,0.03,35,105,0.9912,3.3,0.44,11.1,5
1,6.8,0.59,0.1,1.7,0.063,34,53,0.9958,3.41,0.67,9.7,3
0,7.1,0.27,0.24,12.6,0.044,48,118,0.99726,3.04,0.56,10,5
0,8.3,0.16,0.48,1.7,0.057,31,98,0.9943,3.15,0.41,10.3,4
0,7.2,0.17,0.37,6.9,0.059,47,128,0.99322,3.08,0.46,11,5
0,5.3,0.33,0.3,1.2,0.048,25,119,0.99045,3.32,0.62,11.3,4
0,7.7,0.24,0.31,1.3,0.047,33,106,0.993,3.22,0.55,10.8,4
0,6.4,0.22,0.31,13.9,0.04,57,135,0.99672,3.21,0.38,10.7,3
0,7.8,0.25,0.37,1,0.043,10,80,0.99128,3.08,0.38,11.4,3
0,8.5,0.23,0.28,11.1,0.033,30,97,0.99507,3.03,0.39,10.5,5
0,5.9,0.445,0.26,1.4,0.027,23,109,0.99148,3.3,0.36,10.5,4
1,9.9,0.35,0.55,2.1,0.062,5,14,0.9971,3.26,0.79,10.6,3
0,6.2,0.35,0.03,1.2,0.064,29,120,0.9934,3.22,0.54,9.1,3
1,7.5,0.725,0.04,1.5,0.076,8,15,0.99508,3.26,0.53,9.6,3
0,6.1,0.28,0.35,12.8,0.048,63,229,0.9975,3.08,0.4,8.9,3
0,6.9,0.15,0.29,2.3,0.033,14,82,0.99132,3.1,0.58,11.2,5
1,7,0.65,0.02,2.1,0.066,8,25,0.9972,3.47,0.67,9.5,4
0,6.7,0.13,0.45,4.2,0.043,52,131,0.99162,3.06,0.54,11.3,4
0,8,0.27,0.25,19.1,0.045,50,208,1.00051,3.05,0.5,9.2,4
0,7.3,0.51,0.29,11.3,0.034,61,224,0.99683,3.14,0.56,9.5,4
1,6.5,0.53,0.06,2,0.063,29,44,0.99489,3.38,0.83,10.3,4
0,6,0.2,0.33,1.1,0.039,45,126,0.99051,3.31,0.45,11.6,5
0,6.8,0.35,0.44,6.5,0.056,31,161,0.9952,3.14,0.44,9.5,3
0,7.4,0.25,0.28,7.25,0.028,14,78,0.99238,2.94,0.37,11.5,5
0,7.1,0.15,0.34,1,0.033,27,73,0.98974,3.24,0.41,12.2,4
0,7.2,0.2,0.22,1.6,0.044,17,101,0.99471,3.37,0.53,10,3
1,7.2,0.33,0.33,1.7,0.061,3,13,0.996,3.23,1.1,10,6
1,7.4,0.39,0.48,2,0.082,14,67,0.9972,3.34,0.55,9.2,3
0,8.3,0.4,0.41,8.2,0.05,15,122,0.9979,3.39,0.49,9.3,3
1,12.8,0.615,0.66,5.8,0.083,7,42,1.0022,3.07,0.73,10,5
0,7.1,0.39,0.3,9.9,0.037,29,124,0.99414,3.07,0.42,10.9,4
0,6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,4
0,7,0.36,0.25,5.7,0.015,14,73,0.98963,2.82,0.59,13.2,4
0,6.8,0.19,0.4,9.85,0.055,41,103,0.99532,2.98,0.56,10.5,4
0,6.1,0.32,0.24,1.5,0.036,38,124,0.9898,3.29,0.42,12.4,5
0,6.3,0.25,0.22,3.3,0.048,41,161,0.99256,3.16,0.5,10.5,4
1,7.1,0.62,0.06,1.3,0.07,5,12,0.9942,3.17,0.48,9.8,3
0,6.6,0.31,0.49,7.7,0.05,52,220,0.9964,3.12,0.45,8.8,3
0,5.9,0.4,0.32,6,0.034,50,127,0.992,3.51,0.58,12.5,5
0,6.9,0.4,0.22,5.95,0.081,76,303,0.99705,3.4,0.57,9.4,3
0,6.9,0.22,0.49,7,0.063,50,168,0.9957,3.54,0.5,10.3,4
0,7.2,0.34,0.3,8.4,0.051,40,167,0.99756,3.48,0.62,9.7,3
0,7.3,0.24,0.34,15.4,0.05,38,174,0.9983,3.03,0.42,9,4
0,7.4,0.28,0.4,11.9,0.032,13,92,0.99629,3.01,0.46,10.8,2
0,9.2,0.16,0.49,2,0.044,18,107,0.99514,3.1,0.53,10.2,2
0,7.2,0.28,0.38,2,0.052,23,156,0.9912,3.13,0.52,11.1,3
0,7.2,0.17,0.28,17.55,0.05,33,154,0.99971,2.94,0.43,9,5
1,6.4,0.885,0,2.3,0.166,6,12,0.99551,3.56,0.51,10.8,3
0,8.8,0.39,0.35,1.8,0.096,22,80,0.99016,2.95,0.54,12.6,4
0,6.2,0.16,0.33,1.1,0.057,21,82,0.991,3.32,0.46,10.9,5
0,6.1,0.26,0.51,2.2,0.05,61,154,0.9929,3.08,0.6,9.8,4
1,9.3,0.32,0.57,2,0.074,27,65,0.9969,3.28,0.79,10.7,3
0,7.5,0.23,0.68,11,0.047,37,133,0.9978,2.99,0.38,8.8,3
0,7.2,0.21,0.37,1.6,0.049,23,94,0.9924,3.16,0.48,10.9,5
0,6.8,0.45,0.28,26.05,0.031,27,122,1.00295,3.06,0.42,10.6,4
0,7.3,0.21,0.49,1.8,0.038,44,152,0.9912,3.32,0.44,12.6,5
0,6.9,0.21,0.81,1.1,0.137,52,123,0.9932,3.03,0.39,9.2,4
0,7.4,0.2,0.37,16.95,0.048,43,190,0.9995,3.03,0.42,9.2,4
0,7.6,0.27,0.25,13.9,0.05,45,199,0.9984,3.34,0.5,9.8,4
1,8,0.67,0.3,2,0.06,38,62,0.9958,3.26,0.56,10.2,4
0,7.3,0.32,0.35,1.4,0.05,8,163,0.99244,3.24,0.42,10.7,3
1,6.6,0.58,0.02,2.4,0.069,19,40,0.99387,3.38,0.66,12.6,4
0,6.9,0.22,0.37,15,0.053,59,178,0.9992,3.37,0.82,9.5,5
1,9.2,0.31,0.36,2.2,0.079,11,31,0.99615,3.33,0.86,12,5
0,6.9,0.22,0.32,9.3,0.04,22,110,0.9958,3.34,0.54,10.7,5
0,6.6,0.32,0.47,15.6,0.063,27,173,0.99872,3.18,0.56,9,3
0,7,0.15,0.29,16.4,0.058,45,110,0.9978,3.15,0.37,9.7,4
1,8.3,0.845,0.01,2.2,0.07,5,14,0.9967,3.32,0.58,11,2
0,6.9,0.24,0.37,6.1,0.027,38,112,0.99086,3.19,0.34,12.4,4
0,6.5,0.29,0.42,10.6,0.042,66,202,0.99674,3.24,0.53,9.5,4
0,7.5,0.26,0.26,18.35,0.084,33,139,1.0011,3.17,0.39,8.8,3
1,6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,4
0,7.1,0.17,0.38,7.4,0.052,49,182,0.9958,3.35,0.52,9.6,4
1,8.5,0.66,0.2,2.1,0.097,23,113,0.99733,3.13,0.48,9.2,3
1,8.3,0.56,0.22,2.4,0.082,10,86,0.9983,3.37,0.62,9.5,3
0,5.4,0.415,0.19,1.6,0.039,27,88,0.99265,3.54,0.41,10,5
0,6.2,0.23,0.36,17.2,0.039,37,130,0.99946,3.23,0.43,8.8,4
0,8.1,0.36,0.59,13.6,0.051,60,134,0.99886,2.96,0.39,8.7,3
0,6.6,0.44,0.32,3,0.095,13,75,0.98954,3.1,0.63,12.8,4
0,7.2,0.23,0.39,2.3,0.033,29,102,0.9908,3.26,0.54,12.3,5
0,7.2,0.32,0.33,1.4,0.029,29,109,0.9902,3.15,0.51,12.8,5
0,5.1,0.33,0.22,1.6,0.027,18,89,0.9893,3.51,0.38,12.5,5
0,6.2,0.37,0.3,6.6,0.346,79,200,0.9954,3.29,0.58,9.6,3
0,7.7,0.32,0.62,10.6,0.036,56,153,0.9978,3.13,0.44,8.9,4
0,6.5,0.34,0.28,1.8,0.041,43,188,0.9928,3.13,0.37,9.6,4
0,5.9,0.22,0.38,1.3,0.046,24,90,0.99232,3.2,0.47,10,4
1,7.3,0.55,0.01,1.8,0.093,9,15,0.99514,3.35,0.58,11,5
1,8.2,0.64,0.27,2,0.095,5,77,0.99747,3.13,0.62,9.1,4
0,7.2,0.22,0.28,7.2,0.06,41,132,0.9935,3.08,0.59,11.3,4
0,6.9,0.18,0.36,1.3,0.036,40,117,0.9934,3.27,0.95,9.5,5
0,5.8,0.33,0.23,5,0.053,29,106,0.99458,3.13,0.52,9,3
0,6.6,0.23,0.32,0.9,0.041,25,79,0.9926,3.39,0.54,10.2,5
0,7.2,0.5,0,0.8,0.034,46,114,0.9932,3.19,0.34,9.2,2
0,6.3,0.22,0.3,2,0.05,23,120,0.99204,3.24,0.47,10.4,4
0,8.3,0.27,0.45,1.3,0.048,8,72,0.9944,3.08,0.61,10.3,2
0,6.4,0.24,0.27,1.5,0.04,35,105,0.98914,3.13,0.3,12.4,4
0,6.4,0.15,0.4,1.3,0.053,61,146,0.99112,3.17,0.68,11,4
0,6.6,0.38,0.15,4.6,0.044,25,78,0.9931,3.11,0.38,10.2,4
0,7.1,0.36,0.37,4.8,0.019,39,114,0.99036,3.08,0.49,12.7,5
1,7.4,0.53,0.26,2,0.101,16,72,0.9957,3.15,0.57,9.4,3
0,7.9,0.44,0.37,5.85,0.033,27,93,0.992,3.16,0.54,12.6,5
0,6.5,0.22,0.32,2.2,0.028,36,92,0.99076,3.27,0.59,11.9,5
0,6,0.27,0.19,1.7,0.02,24,110,0.9898,3.32,0.47,12.6,5
0,6.1,0.19,0.37,2.6,0.041,24,99,0.99153,3.18,0.5,10.9,4
0,6,0.16,0.3,6.7,0.043,43,153,0.9951,3.63,0.46,10.6,3
0,6.9,0.3,0.21,7.2,0.045,54,190,0.99595,3.22,0.48,9.4,3
0,6.4,0.24,0.29,11.4,0.051,32,166,0.9968,3.31,0.45,9.5,3
1,7.8,0.545,0.12,2.5,0.068,11,35,0.996,3.34,0.61,11.6,4
1,6,0.31,0.47,3.6,0.067,18,42,0.99549,3.39,0.66,11,4
0,5,0.455,0.18,1.9,0.036,33,106,0.98746,3.21,0.83,14,5
0,8,0.45,0.36,8.8,0.026,50,151,0.9927,3.07,0.25,12.7,6
0,5.8,0.28,0.3,3.9,0.026,36,105,0.98963,3.26,0.58,12.75,4
0,7.6,0.35,0.47,13.3,0.037,42,116,0.99822,3.04,0.5,9.2,3
0,8.2,0.34,0.29,5.2,0.076,19,92,0.99138,2.95,0.39,12.5,4
1,7.1,0.59,0.02,2.3,0.082,24,94,0.99744,3.55,0.53,9.7,4
0,7.1,0.24,0.41,17.8,0.046,39,145,0.9998,3.32,0.39,8.7,3
0,6.9,0.29,0.32,5.8,0.04,16,112,0.993,3.04,0.58,11.2,3
0,6.6,0.24,0.33,10.1,0.032,8,81,0.99626,3.19,0.51,9.8,4
0,7.5,0.29,0.67,8.1,0.037,53,166,0.9966,2.9,0.41,8.9,4
0,5.3,0.3,0.2,1.1,0.077,48,166,0.9944,3.3,0.54,8.7,2
0,7.1,0.46,0.23,13.7,0.045,44,192,0.9981,3.11,0.53,9.4,3
0,6,0.26,0.32,3.8,0.029,48,180,0.99011,3.15,0.34,12,4
0,5.4,0.205,0.16,12.55,0.051,31,115,0.99564,3.4,0.38,10.8,4
0,5.6,0.12,0.26,4.3,0.038,18,97,0.99477,3.36,0.46,9.2,3
1,9.3,0.4,0.49,2.5,0.085,38,142,0.9978,3.22,0.55,9.4,3
0,5.5,0.28,0.21,1.6,0.032,23,85,0.99027,3.42,0.42,12.5,3
0,6.8,0.32,0.43,1.6,0.05,4,65,0.99346,3.27,0.47,10.7,3
0,7.1,0.26,0.32,5.9,0.037,39,97,0.9934,3.31,0.4,11.6,4
0,6.3,0.35,0.3,5.7,0.035,8,97,0.9927,3.27,0.41,11,5
0,7.9,0.18,0.37,3,0.061,25,178,0.995,3.22,0.51,10,4
0,6.5,0.22,0.31,3.9,0.046,17,106,0.99098,3.15,0.31,11.5,3
0,8,0.42,0.36,5,0.037,34,101,0.992,3.13,0.57,12.3,5
0,6.5,0.21,0.51,17.6,0.045,34,125,0.99966,3.2,0.47,8.8,4
1,9.3,0.38,0.48,3.8,0.132,3,11,0.99577,3.23,0.57,13.2,4
0,6.2,0.3,0.32,1.3,0.054,27,183,0.99266,3.3,0.43,10.1,3
0,7.1,0.18,0.32,12.2,0.048,36,125,0.9967,2.92,0.54,9.4,4
0,6.9,0.31,0.34,1.6,0.032,23,128,0.9917,3.37,0.47,11.7,4
0,5.9,0.32,0.19,14.5,0.042,37,115,0.99684,3.16,0.43,10.3,3
0,5.4,0.23,0.36,1.5,0.03,74,121,0.98976,3.24,0.99,12.1,5
0,5.7,0.22,0.25,1.1,0.05,97,175,0.99099,3.44,0.62,11.1,4
1,12.3,0.5,0.49,2.2,0.089,5,14,1.0002,3.19,0.44,9.6,3
1,11.3,0.37,0.5,1.8,0.09,20,47,0.99734,3.15,0.57,10.5,3
1,7.3,0.585,0.18,2.4,0.078,15,60,0.99638,3.31,0.54,9.8,3
0,6,0.27,0.31,5,0.043,54,170,0.9924,3.28,0.52,11,4
0,6.6,0.26,0.22,18.15,0.05,23,139,0.99904,3.06,0.5,9.2,3
0,6.1,0.38,0.47,1.4,0.051,59,210,0.99309,3.24,0.5,9.6,3
0,6.5,0.31,0.14,7.5,0.044,34,133,0.9955,3.22,0.5,9.5,3
1,9.5,0.59,0.44,2.3,0.071,21,68,0.9992,3.46,0.63,9.5,3
1,6.8,0.61,0.04,1.5,0.057,5,10,0.99525,3.42,0.6,9.5,3
1,6,0.51,0,2.1,0.064,40,54,0.995,3.54,0.93,10.7,4
0,6.3,0.24,0.29,1.6,0.052,48,185,0.9934,3.21,0.5,9.4,3
0,6,0.28,0.27,2.3,0.051,23,147,0.994,3.23,0.67,10.3,4
1,8.7,0.625,0.16,2,0.101,13,49,0.9962,3.14,0.57,11,3
0,6.6,0.3,0.25,8,0.036,21,124,0.99362,3.06,0.38,10.8,4
1,6.8,0.41,0.31,8.8,0.084,26,45,0.99824,3.38,0.64,10.1,4
0,6.6,0.23,0.3,14.9,0.051,33,118,0.99835,3.04,0.54,9,4
1,6.7,0.28,0.28,2.4,0.012,36,100,0.99064,3.26,0.39,11.7,5
0,7.6,0.3,0.22,10.2,0.049,57,191,0.9966,3.08,0.4,9.3,4
0,7.8,0.2,0.24,1.6,0.026,26,189,0.991,3.08,0.74,12.1,5
0,6.1,0.38,0.14,3.9,0.06,27,113,0.99344,3.07,0.34,9.2,2
0,7.3,0.205,0.31,1.7,0.06,34,110,0.9963,3.72,0.69,10.5,4
1,7.3,0.52,0.32,2.1,0.07,51,70,0.99418,3.34,0.82,12.9,4
0,6.5,0.19,0.26,5.2,0.04,31,140,0.995,3.26,0.68,9.5,4
1,6.6,0.58,0,2.2,0.1,50,63,0.99544,3.59,0.68,11.4,4
0,6,0.2,0.32,3,0.031,26,118,0.99134,3.38,0.68,11.2,5
0,5.7,0.255,0.65,1.2,0.079,17,137,0.99307,3.2,0.42,9.4,3
1,7,0.685,0,1.9,0.099,9,22,0.99606,3.34,0.6,9.7,3
1,11.6,0.23,0.57,1.8,0.074,3,8,0.9981,3.14,0.7,9.9,4
0,7.8,0.18,0.46,12.6,0.042,41,143,1,3.24,0.76,8.5,6
1,10,0.38,0.38,1.6,0.169,27,90,0.99914,3.15,0.65,8.5,3
0,7.3,0.23,0.41,14.6,0.048,73,223,0.99863,3.16,0.71,9.4,4
0,7.7,0.25,0.49,2.5,0.047,31,169,0.99252,3.07,0.57,10.6,4
0,6.5,0.33,0.38,2.5,0.047,30,148,0.98964,3.17,0.43,12.7,4
