type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-1,-0.47107438,-0.82278481,-0.662650602,-0.978527607,-0.943521595,-0.9375,-0.769585253,-0.752843648,0.147286822,-0.741573034,-0.449275362,3
-1,-0.355371901,-0.670886076,-0.385542169,-0.938650307,-0.880398671,-0.826388889,-0.294930876,-0.839984577,-0.565891473,-0.685393258,-0.072463768,4
-1,-0.553719008,-0.582278481,-0.542168675,-0.941717791,-0.873754153,-0.798611111,-0.34562212,-0.902448429,-0.302325581,-0.764044944,0.362318841,4
-1,-0.454545455,-0.417721519,-0.722891566,-0.598159509,-0.880398671,-0.701388889,-0.142857143,-0.576248313,-0.395348837,-0.651685393,-0.594202899,3
1,-0.504132231,-0.202531646,-0.855421687,-0.901840491,-0.700996678,-0.895833333,-0.447004608,-0.622517833,-0.131782946,-0.561797753,-0.565217391,3
-1,-0.289256198,-0.696202532,-0.602409639,-0.705521472,-0.870431894,-0.6875,-0.377880184,-0.610950453,-0.317829457,-0.707865169,-0.333333333,4
-1,-0.504132231,-0.721518987,-0.626506024,-0.975460123,-0.853820598,-0.770833333,-0.502304147,-0.776749566,0.03875969,-0.382022472,-0.246376812,4
-1,-0.73553719,-0.772151899,-0.710843373,-0.871165644,-0.893687708,-0.798611111,-0.506912442,-0.71698477,0.085271318,-0.797752809,-0.594202899,4
-1,-0.388429752,-0.670886076,-0.626506024,-0.969325153,-0.92358804,-0.756944444,-0.525345622,-0.871602082,-0.612403101,-0.764044944,0.130434783,4
1,-0.090909091,-0.658227848,-0.506024096,-0.957055215,-0.727574751,-0.965277778,-0.953917051,-0.580104106,-0.131782946,-0.460674157,-0.507246377,3
-1,-0.223140496,-0.64556962,-0.590361446,-0.595092025,-0.893687708,-0.784722222,-0.285714286,-0.576248313,-0.364341085,-0.797752809,-0.449275362,4
-1,-0.685950413,-0.455696203,-0.638554217,-0.843558282,-0.900332226,-0.840277778,-0.576036866,-0.811451706,0.271317829,-0.561797753,0.246376812,5
-1,-0.669421488,-0.810126582,-0.409638554,-0.984662577,-0.870431894,-0.861111111,-0.576036866,-0.776749566,-0.271317829,-0.707865169,-0.652173913,3
1,-0.123966942,-0.620253165,-0.590361446,-0.957055215,-0.817275748,-0.923611111,-0.912442396,-0.689608637,-0.162790698,-0.303370787,0.072463768,5
-1,-0.32231405,-0.784810127,-0.614457831,-0.969325153,-0.853820598,-0.680555556,-0.33640553,-0.703489493,-0.11627907,-0.393258427,-0.536231884,4
-1,-0.719008264,-0.759493671,-0.674698795,-0.990797546,-0.897009967,-0.645833333,-0.552995392,-0.87854251,0.209302326,-0.808988764,-0.072463768,3
-1,-0.570247934,-0.658227848,-0.409638554,-0.794478528,-0.877076412,-0.638888889,-0.078341014,-0.672643146,-0.19379845,-0.764044944,-0.652173913,4
-1,-0.404958678,-0.772151899,-0.65060241,-0.975460123,-0.890365449,-0.770833333,-0.562211982,-0.740505109,0.271317829,-0.573033708,-0.275362319,5
-1,-0.570247934,-0.810126582,-0.518072289,-0.978527607,-0.853820598,-0.583333333,-0.35483871,-0.845382687,-0.302325581,-0.483146067,-0.130434783,4
-1,-0.20661157,-0.658227848,-0.445783133,-0.831288344,-0.92358804,-0.916666667,-0.838709677,-0.772893773,-0.736434109,-0.865168539,-0.15942029,3
-1,-0.520661157,-0.53164557,-0.698795181,-0.941717791,-0.936877076,-0.840277778,-0.640552995,-0.853865433,-0.348837209,-0.842696629,0.072463768,4
-1,-0.636363636,-0.518987342,-0.686746988,-0.834355828,-0.916943522,-0.715277778,-0.410138249,-0.842298053,0.023255814,-0.820224719,0.246376812,5
-1,-0.173553719,-0.696202532,-0.722891566,-0.702453988,-0.92358804,-0.923611111,-0.580645161,-0.668401774,-0.364341085,-0.797752809,-0.217391304,4
-1,-0.669421488,-0.64556962,-0.638554217,-0.972392638,-0.943521595,-0.791666667,-0.502304147,-0.907075381,-0.069767442,-0.573033708,0.304347826,5
-1,-0.305785124,-0.696202532,-0.421686747,-0.809815951,-0.873754153,-0.916666667,-0.410138249,-0.651050704,-0.209302326,-0.460674157,-0.420289855,3
-1,-0.504132231,-0.784810127,-0.614457831,-0.975460123,-0.897009967,-0.763888889,-0.539170507,-0.87854251,-0.317829457,-0.505617978,0.15942029,3
-1,-0.338842975,-0.734177215,-0.409638554,-0.981595092,-0.910299003,-0.868055556,-0.571428571,-0.888567573,-0.488372093,-0.93258427,0.188405797,5
1,-0.47107438,-0.012658228,-0.903614458,-0.957055215,-0.720930233,-0.9375,-0.940092166,-0.672643146,0.054263566,-0.719101124,-0.420289855,3
-1,-0.47107438,-0.734177215,-0.662650602,-0.751533742,-0.880398671,-0.75,-0.004608295,-0.680354733,-0.178294574,-0.640449438,-0.304347826,4
-1,-0.487603306,-0.582278481,-0.686746988,-0.865030675,-0.940199336,-0.6875,-0.368663594,-0.796028533,-0.178294574,-0.764044944,-0.072463768,5
1,0.20661157,-0.607594937,-0.409638554,-0.935582822,-0.717607973,-0.895833333,-0.811059908,-0.556969346,-0.379844961,-0.101123596,-0.246376812,5
-1,-0.272727273,-0.594936709,-0.686746988,-0.95398773,-0.823920266,-0.826388889,-0.626728111,-0.898592635,-0.410852713,-0.719101124,0.391304348,4
-1,-0.438016529,-0.683544304,-0.771084337,-0.773006135,-0.88372093,-0.652777778,-0.235023041,-0.6417968,-0.317829457,-0.752808989,-0.652173913,3
-1,-0.256198347,-0.721518987,-0.590361446,-0.984662577,-0.887043189,-0.868055556,-0.493087558,-0.784461153,-0.565891473,-0.719101124,-0.362318841,4
-1,-0.421487603,-0.170886076,-0.759036145,-0.705521472,-0.794019934,-0.8125,-0.050691244,-0.614806246,-0.627906977,-0.595505618,-0.652173913,4
-1,-0.305785124,-0.670886076,-0.662650602,-0.871165644,-0.863787375,-0.770833333,-0.33640553,-0.720069404,-0.364341085,-0.685393258,-0.420289855,4
-1,-0.603305785,-0.797468354,-0.590361446,-0.966257669,-0.903654485,-0.416666667,-0.322580645,-0.853865433,-0.054263566,-0.280898876,0.15942029,5
-1,-0.520661157,-0.759493671,-0.530120482,-0.987730061,-0.92358804,-0.909722222,-0.700460829,-0.922498554,-0.085271318,-0.820224719,0.449275362,5
-1,-0.338842975,-0.594936709,-0.626506024,-0.966257669,-0.910299003,-0.6875,-0.129032258,-0.772893773,-0.519379845,-0.707865169,-0.275362319,3
1,-0.404958678,-0.405063291,-0.445783133,-0.950920245,-0.651162791,-0.958333333,-0.935483871,-0.639097744,-0.069767442,-0.539325843,-0.275362319,3
-1,-0.504132231,-0.594936709,-0.662650602,-0.871165644,-0.916943522,-0.833333333,-0.566820276,-0.87854251,-0.441860465,-0.719101124,0.275362319,5
-1,-0.454545455,-0.683544304,-0.662650602,-0.981595092,-0.897009967,-0.791666667,-0.516129032,-0.821476769,-0.286821705,-0.651685393,-0.101449275,3
-1,-0.619834711,-0.658227848,-0.626506024,-0.972392638,-0.913621262,-0.888888889,-0.64516129,-0.859263543,-0.069767442,-0.752808989,-0.101449275,5
-1,-0.421487603,-0.620253165,-0.602409639,-0.947852761,-0.887043189,-0.8125,-0.451612903,-0.856178909,-0.03875969,-0.752808989,0.333333333,5
-1,-0.388429752,-0.607594937,-0.385542169,-0.564417178,-0.900332226,-0.576388889,-0.087557604,-0.57239252,-0.472868217,-0.573033708,-0.565217391,3
-1,-0.636363636,-0.670886076,-0.614457831,-0.901840491,-0.933554817,-0.673611111,-0.198156682,-0.8843262,-0.333333333,-0.865168539,0.15942029,4
1,-0.32231405,-0.746835443,-0.578313253,-0.966257669,-0.850498339,-0.958333333,-0.958525346,-0.711972238,-0.069767442,-0.348314607,0.130434783,5
-1,-0.570247934,-0.64556962,-0.795180723,-0.763803681,-0.890365449,-0.583333333,-0.129032258,-0.666088298,-0.224806202,-0.730337079,-0.594202899,3
-1,-0.404958678,-0.835443038,-0.530120482,-0.874233129,-0.890365449,-0.756944444,-0.396313364,-0.695777906,-0.007751938,-0.617977528,-0.333333333,5
-1,-0.421487603,-0.82278481,-0.409638554,-0.984662577,-0.903654485,-0.8125,-0.571428571,-0.78060536,-0.255813953,-0.438202247,-0.246376812,4
-1,-0.355371901,-0.683544304,-0.481927711,-0.880368098,-0.823920266,-0.868055556,-0.497695853,-0.634085213,0.023255814,-0.685393258,-0.449275362,4
1,-0.305785124,-0.094936709,-0.734939759,-0.947852761,-0.780730897,-0.916666667,-0.65437788,-0.623288992,-0.19379845,-0.640449438,-0.565217391,4
-1,-0.454545455,-0.53164557,-0.638554217,-0.828220859,-0.897009967,-0.666666667,-0.387096774,-0.880470407,-0.302325581,-0.943820225,0.623188406,4
-1,-0.239669421,-0.746835443,-0.542168675,-0.656441718,-0.84717608,-0.652777778,-0.244239631,-0.487565067,-0.03875969,-0.325842697,-0.739130435,4
-1,-0.603305785,-0.759493671,-0.542168675,-0.86196319,-0.966777409,-0.854166667,-0.649769585,-0.903605167,-0.488372093,-0.842696629,0.304347826,4
-1,-0.438016529,-0.658227848,-0.108433735,-0.634969325,-0.906976744,-0.680555556,-0.30875576,-0.576248313,-0.503875969,-0.752808989,-0.797101449,3
1,-0.520661157,-0.594936709,-0.469879518,-0.944785276,-0.827242525,-0.840277778,-0.870967742,-0.701947176,-0.11627907,-0.348314607,0.043478261,5
-1,-0.570247934,-0.683544304,-0.313253012,-0.987730061,-0.823920266,-0.861111111,-0.465437788,-0.796799692,-0.565891473,-0.797752809,-0.565217391,3
-1,-0.371900826,-0.734177215,-0.409638554,-0.941717791,-0.873754153,-0.868055556,-0.428571429,-0.819934452,-0.333333333,-0.707865169,-0.101449275,3
-1,-0.421487603,-0.481012658,-0.710843373,-0.809815951,-0.840531561,-0.722222222,-0.276497696,-0.6996337,-0.255813953,-0.786516854,-0.449275362,4
-1,-0.537190083,-0.772151899,-0.662650602,-0.966257669,-0.893687708,-0.638888889,-0.285714286,-0.808752651,-0.364341085,-0.741573034,-0.362318841,4
1,-0.454545455,-0.569620253,-0.662650602,-0.957055215,-0.757475083,-0.791666667,-0.714285714,-0.620975516,0.131782946,-0.707865169,-0.594202899,3
-1,-0.669421488,-0.810126582,-0.626506024,-0.837423313,-0.910299003,-0.958333333,-0.69124424,-0.829959514,-0.255813953,-0.764044944,0.130434783,4
1,0.239669421,-0.53164557,-0.506024096,-0.947852761,-0.737541528,-0.965277778,-0.953917051,-0.54925776,-0.426356589,-0.348314607,-0.623188406,3
-1,-0.388429752,-0.493670886,0.204819277,-0.420245399,-0.893687708,-0.777777778,-0.34562212,-0.591671486,-0.19379845,-0.820224719,0.15942029,4
-1,-0.537190083,-0.683544304,-0.506024096,-0.791411043,-0.887043189,-0.805555556,-0.331797235,-0.71120108,-0.333333333,-0.573033708,-0.362318841,5
-1,-0.537190083,-0.46835443,-0.843373494,-0.625766871,-0.88372093,-0.826388889,-0.299539171,-0.590900328,-0.19379845,-0.719101124,-0.710144928,3
1,-0.289256198,0.101265823,-1,-0.950920245,-0.750830565,-0.9375,-0.884792627,-0.63562753,-0.178294574,-0.685393258,-0.47826087,3
-1,-0.553719008,-0.506329114,-0.578313253,-0.969325153,-0.867109635,-0.9375,-0.271889401,-0.689608637,-0.023255814,-0.674157303,-0.507246377,3
-1,-0.487603306,-0.493670886,-0.493975904,-0.828220859,-0.810631229,-0.722222222,-0.216589862,-0.675727781,-0.379844961,-0.640449438,-0.594202899,3
1,0.438016529,-0.240506329,-0.409638554,-0.886503067,-0.697674419,-0.972222222,-0.963133641,-0.464430307,-0.178294574,-0.415730337,0.130434783,4
-1,-0.454545455,-0.670886076,-0.614457831,-0.837423313,-0.906976744,-0.736111111,-0.580645161,-0.7574706,-0.085271318,-0.797752809,0.043478261,4
-1,-0.47107438,-0.620253165,-0.662650602,-0.950920245,-0.890365449,-0.861111111,-0.211981567,-0.824561404,-0.255813953,-0.606741573,-0.014492754,3
-1,-0.289256198,-0.746835443,-0.662650602,-0.990797546,-0.953488372,-0.666666667,-0.626728111,-0.864661654,-0.689922481,-0.842696629,-0.101449275,4
-1,-0.504132231,-0.658227848,-0.638554217,-0.619631902,-0.873754153,-0.527777778,-0.290322581,-0.616734143,-0.317829457,-0.685393258,-0.536231884,4
-1,-0.421487603,-0.683544304,-0.56626506,-0.95398773,-0.916943522,-0.798611111,-0.211981567,-0.855793329,-0.178294574,-0.797752809,0.130434783,6
1,0.041322314,-0.518987342,-0.397590361,-0.944785276,-0.684385382,-0.965277778,-0.967741935,-0.640640062,-0.224806202,-0.516853933,0.043478261,5
-1,-0.504132231,-0.759493671,-0.602409639,-0.86809816,-0.873754153,-0.715277778,-0.428571429,-0.779448622,-0.379844961,-0.617977528,-0.130434783,4
1,-0.157024793,-0.848101266,-0.457831325,-0.963190184,-0.780730897,-0.9375,-0.930875576,-0.675727781,0.069767442,-0.393258427,0.130434783,5
1,-0.537190083,-0.367088608,-0.951807229,-0.95398773,-0.803986711,-0.965277778,-0.963133641,-0.67649894,0.03875969,-0.528089888,-0.594202899,4
-1,-0.537190083,-0.696202532,-0.65060241,-0.957055215,-0.953488372,-0.875,-0.631336406,-0.888567573,-0.178294574,-0.741573034,0.304347826,4
1,-0.388429752,-0.240506329,-0.963855422,-0.963190184,-0.714285714,-0.833333333,-0.571428571,-0.695777906,-0.023255814,-0.640449438,-0.391304348,3
-1,-0.520661157,-0.696202532,-0.56626506,-0.760736196,-0.890365449,-0.715277778,-0.460829493,-0.706188548,-0.03875969,-0.662921348,-0.15942029,4
-1,-0.47107438,-0.696202532,-0.385542169,-0.680981595,-0.933554817,-0.625,0.01843318,-0.637941006,-0.519379845,-0.561797753,-0.565217391,3
-1,-0.603305785,-0.734177215,-0.542168675,-0.809815951,-0.910299003,-0.5625,0.101382488,-0.691922113,-0.472868217,-0.842696629,-0.623188406,4
-1,-0.603305785,-0.544303797,-0.457831325,-0.699386503,-0.830564784,-0.854166667,-0.179723502,-0.614420667,-0.085271318,-0.617977528,-0.47826087,4
1,-0.454545455,-0.607594937,-0.638554217,-0.950920245,-0.853820598,-0.756944444,-0.442396313,-0.637941006,-0.658914729,0.573033708,-0.565217391,3
1,-0.388429752,-0.35443038,-0.975903614,-0.966257669,-0.750830565,-0.916666667,-0.884792627,-0.681125892,-0.007751938,-0.640449438,-0.275362319,4
1,-0.438016529,-0.341772152,-0.915662651,-0.975460123,-0.784053156,-0.972222222,-0.935483871,-0.60709466,-0.069767442,-0.337078652,-0.536231884,4
1,-0.256198347,-0.094936709,-0.819277108,-0.963190184,-0.734219269,-0.9375,-0.788018433,-0.626373626,-0.209302326,-0.382022472,-0.565217391,3
-1,-0.58677686,-0.67721519,-0.554216867,-0.984662577,-0.897009967,-0.75,-0.502304147,-0.869288606,-0.565891473,-0.808988764,-0.15942029,4
-1,-0.289256198,-0.670886076,-0.638554217,-0.779141104,-0.867109635,-0.736111111,-0.32718894,-0.680354733,-0.581395349,-0.595505618,-0.420289855,4
-1,-0.520661157,-0.607594937,-0.78313253,-0.782208589,-0.887043189,-0.611111111,-0.105990783,-0.67032967,-0.302325581,-0.752808989,-0.594202899,4
-1,-0.652892562,-0.848101266,-0.662650602,-0.975460123,-0.906976744,-0.756944444,-0.64516129,-0.860034702,-0.054263566,-0.775280899,-0.15942029,5
-1,-0.47107438,-0.544303797,-0.578313253,-0.941717791,-0.870431894,-0.541666667,-0.285714286,-0.83227299,-0.488372093,-0.617977528,-0.101449275,4
-1,-0.58677686,-0.810126582,-0.638554217,-0.975460123,-0.956810631,-0.743055556,-0.566820276,-0.850395219,0.085271318,-0.606741573,-0.014492754,5
-1,-0.404958678,-0.443037975,-0.759036145,-0.665644172,-0.867109635,-0.701388889,-0.304147465,-0.580104106,-0.147286822,-0.752808989,-0.710144928,3
-1,-0.404958678,-0.670886076,-0.614457831,-0.904907975,-0.92358804,-0.805555556,-0.138248848,-0.836899942,-0.410852713,-0.494382022,0.304347826,4
1,-0.355371901,-0.189873418,-0.746987952,-0.950920245,-0.774086379,-0.784722222,-0.414746544,-0.672643146,-0.147286822,-0.741573034,-0.449275362,3
-1,-0.487603306,-0.392405063,-0.56626506,-0.911042945,-0.930232558,-0.791666667,-0.405529954,-0.873144399,-0.348837209,-0.820224719,0.217391304,5
1,-0.256198347,-0.455696203,-0.638554217,-0.914110429,-0.76744186,-0.958333333,-0.870967742,-0.584731058,-0.007751938,-0.561797753,-0.275362319,3
-1,-0.603305785,-0.632911392,-0.686746988,-0.616564417,-0.877076412,-0.625,-0.087557604,-0.60131097,-0.317829457,-0.786516854,-0.536231884,4
1,-0.47107438,-0.126582278,-0.903614458,-0.963190184,-0.707641196,-0.854166667,-0.617511521,-0.661075766,-0.03875969,-0.640449438,-0.652173913,4
-1,-0.636363636,-0.683544304,-0.662650602,-0.950920245,-0.943521595,-0.631944444,-0.447004608,-0.896279159,0.100775194,-0.516853933,0.420289855,6
-1,-0.669421488,-0.835443038,-0.686746988,-0.86196319,-0.900332226,-0.875,-0.552995392,-0.704260652,-0.007751938,-0.719101124,-0.623188406,4
-1,-0.47107438,-0.721518987,-0.686746988,-0.736196319,-0.940199336,-0.75,-0.465437788,-0.800655485,-0.472868217,-0.865168539,0.304347826,6
1,-0.305785124,-0.772151899,-0.554216867,-0.990797546,-0.867109635,-0.756944444,-0.525345622,-0.885868517,-0.736434109,-0.752808989,0.362318841,4
1,-0.256198347,-0.094936709,-0.819277108,-0.963190184,-0.734219269,-0.9375,-0.788018433,-0.626373626,-0.209302326,-0.382022472,-0.565217391,3
-1,-0.32231405,-0.443037975,-0.554216867,-0.838957055,-0.920265781,-0.819444444,-0.599078341,-0.811451706,-0.317829457,-0.640449438,0.333333333,5
-1,-0.47107438,-0.746835443,-0.602409639,-0.874233129,-0.930232558,-0.833333333,-0.677419355,-0.810680548,-0.751937984,-0.640449438,-0.275362319,4
-1,-0.305785124,-0.658227848,-0.710843373,-0.981595092,-0.88372093,-0.868055556,-0.557603687,-0.776749566,-0.131782946,-0.775280899,-0.15942029,3
-1,-0.371900826,-0.721518987,-0.590361446,-0.720858896,-0.913621262,-0.826388889,-0.368663594,-0.637941006,-0.441860465,-0.696629213,-0.47826087,4
-1,-0.553719008,-0.772151899,-0.590361446,-0.969325153,-0.897009967,-0.708333333,-0.34562212,-0.842298053,-0.069767442,-0.584269663,0.014492754,6
-1,-0.157024793,-0.835443038,-0.409638554,-0.987730061,-0.936877076,-0.965277778,-0.917050691,-0.788316946,-0.705426357,-0.887640449,-0.449275362,3
1,0.173553719,-0.506329114,-0.43373494,-0.963190184,-0.637873754,-0.965277778,-0.963133641,-0.57239252,-0.100775194,-0.404494382,-0.47826087,4
-1,-0.504132231,-0.658227848,-0.686746988,-0.524539877,-0.867109635,-0.625,-0.124423963,-0.564680933,-0.333333333,-0.685393258,-0.623188406,3
-1,-0.388429752,-0.683544304,-0.614457831,-0.766871166,-0.950166113,-0.638888889,-0.064516129,-0.671486408,-0.379844961,-0.730337079,-0.188405797,4
1,-0.371900826,0.202531646,-0.963855422,-0.957055215,-0.73089701,-0.958333333,-0.935483871,-0.661075766,-0.255813953,-0.617977528,-0.536231884,3
-1,-0.58677686,-0.696202532,-0.554216867,-0.963190184,-0.926910299,-0.965277778,-0.746543779,-0.900134953,-0.100775194,-0.865168539,0.217391304,2
1,-0.669421488,-0.227848101,-0.86746988,-0.963190184,-0.810631229,-0.881944444,-0.898617512,-0.702332755,0.286821705,-0.505617978,-0.15942029,4
1,-0.801652893,-0.46835443,-0.710843373,-0.957055215,-0.830564784,-0.875,-0.797235023,-0.823019086,0.550387597,-0.415730337,0.739130435,6
1,0.173553719,-0.506329114,-0.43373494,-0.963190184,-0.637873754,-0.965277778,-0.963133641,-0.57239252,-0.100775194,-0.404494382,-0.47826087,4
1,-0.074380165,-0.481012658,-0.421686747,-0.877300613,-0.790697674,-0.9375,-0.935483871,-0.60709466,-0.03875969,-0.359550562,0.217391304,5
-1,-0.619834711,-0.797468354,-0.65060241,-0.834355828,-0.930232558,-0.805555556,-0.3640553,-0.705802969,0.488372093,-0.730337079,-0.217391304,4
-1,-0.454545455,-0.784810127,-0.481927711,-0.978527607,-0.953488372,-0.777777778,-0.419354839,-0.862733757,-0.395348837,-0.617977528,0.072463768,4
1,-0.58677686,-0.405063291,-1,-0.975460123,-0.84717608,-0.819444444,-0.875576037,-0.80374012,0.131782946,-0.707865169,0.246376812,4
-1,-0.256198347,-0.683544304,-0.602409639,-0.941717791,-0.853820598,-0.923611111,-0.695852535,-0.732793522,-0.736434109,-0.707865169,-0.565217391,3
1,-0.173553719,-0.132911392,-0.686746988,-0.969325153,-0.737541528,-0.895833333,-0.921658986,-0.620975516,-0.069767442,-0.719101124,-0.594202899,3
-1,-0.719008264,-0.569620253,-0.686746988,-0.950920245,-0.96013289,-0.791666667,-0.479262673,-0.919799499,0.286821705,-0.696629213,0.449275362,6
-1,-0.636363636,-0.632911392,-0.746987952,-0.541411043,-0.887043189,-0.868055556,-0.373271889,-0.634856372,-0.395348837,-0.640449438,-0.391304348,4
-1,-0.32231405,-0.582278481,-0.686746988,-0.981595092,-0.88372093,-0.847222222,-0.552995392,-0.765182186,-0.271317829,-0.640449438,-0.275362319,4
-1,-0.702479339,-0.417721519,-0.710843373,-0.871165644,-0.890365449,-0.840277778,-0.695852535,-0.857721226,-0.11627907,-0.831460674,0.333333333,4
-1,-0.570247934,-0.734177215,-0.469879518,-0.791411043,-0.880398671,-0.680555556,-0.188940092,-0.668787353,-0.19379845,-0.730337079,-0.68115942,3
-1,-0.404958678,-0.772151899,-0.518072289,-0.969325153,-0.873754153,-0.854166667,-0.557603687,-0.74590322,-0.131782946,-0.752808989,-0.217391304,3
-1,-0.685950413,-0.721518987,-0.698795181,-0.984662577,-0.863787375,-0.333333333,-0.221198157,-0.850395219,0.11627907,-0.550561798,-0.101449275,4
1,-0.438016529,-0.234177215,-0.975903614,-0.960122699,-0.710963455,-0.9375,-0.884792627,-0.695777906,0.147286822,-0.651685393,0.101449275,4
-1,-0.669421488,-0.658227848,-0.759036145,-0.559815951,-0.88372093,-0.854166667,-0.202764977,-0.649508386,0.007751938,-0.831460674,-0.362318841,3
1,-0.256198347,-0.240506329,-0.698795181,-0.950920245,-0.637873754,-0.944444444,-0.852534562,-0.651050704,-0.333333333,-0.651685393,-0.47826087,3
-1,-0.570247934,-0.556962025,-0.759036145,-0.843558282,-0.916943522,-0.881944444,-0.488479263,-0.718912666,-0.054263566,-0.764044944,-0.391304348,3
1,-0.537190083,-0.506329114,-0.409638554,-0.966257669,-0.797342193,-0.847222222,-0.341013825,-0.80374012,-0.379844961,-0.685393258,0.014492754,4
-1,-0.702479339,-0.765822785,-0.771084337,-0.800613497,-0.870431894,-0.756944444,-0.520737327,-0.719683825,-0.162790698,-0.786516854,-0.565217391,4
-1,-0.47107438,-0.607594937,-0.65060241,-0.975460123,-0.906976744,-0.777777778,-0.437788018,-0.903990746,-0.379844961,-0.842696629,0.217391304,5
-1,-0.702479339,-0.64556962,-0.674698795,-0.898773006,-0.887043189,-0.645833333,-0.299539171,-0.810680548,-0.023255814,-0.752808989,-0.217391304,5
-1,-0.702479339,-0.765822785,-0.771084337,-0.800613497,-0.870431894,-0.756944444,-0.520737327,-0.719683825,-0.162790698,-0.786516854,-0.565217391,4
-1,-0.702479339,-0.740506329,-0.807228916,-0.633435583,-0.860465116,-0.791666667,-0.497695853,-0.671100829,0.054263566,-0.820224719,-0.188405797,4
1,-0.338842975,-0.303797468,-1,-0.966257669,-0.797342193,-0.958333333,-0.949308756,-0.634470792,-0.162790698,-0.528089888,-0.594202899,4
-1,-0.504132231,-0.772151899,-0.746987952,-0.852760736,-0.853820598,-0.770833333,-0.548387097,-0.71698477,-0.100775194,-0.764044944,-0.594202899,3
-1,-0.487603306,-0.683544304,-0.638554217,-0.892638037,-0.850498339,-0.847222222,-0.493087558,-0.73433584,-0.581395349,-0.820224719,-0.594202899,4
1,-0.438016529,-0.683544304,-0.554216867,-0.941717791,-0.820598007,-0.930555556,-0.838709677,-0.719298246,0.240310078,-0.348314607,0.275362319,5
-1,-0.404958678,-0.746835443,-0.662650602,-0.739263804,-0.873754153,-0.805555556,-0.589861751,-0.683439368,-0.317829457,-0.719101124,-0.47826087,5
-1,-0.454545455,-0.443037975,-0.253012048,-0.656441718,-0.88372093,-0.645833333,-0.32718894,-0.599383073,-0.379844961,-0.730337079,-0.797101449,4
1,-0.20661157,-0.46835443,-0.530120482,-0.963190184,-0.803986711,-0.965277778,-0.97235023,-0.689608637,-0.023255814,-0.471910112,0.072463768,6
-1,-0.140495868,-0.303797468,-0.638554217,-0.76993865,-0.943521595,-0.909722222,-0.700460829,-0.772893773,-0.658914729,-0.842696629,0.101449275,3
-1,-0.421487603,-0.696202532,-0.530120482,-0.467791411,-0.840531561,-0.694444444,-0.341013825,-0.506844033,-0.240310078,-0.842696629,-0.826086957,3
-1,-0.239669421,-0.607594937,-0.626506024,-0.989263804,-0.96013289,-0.645833333,-0.34562212,-0.873915558,-0.674418605,-0.887640449,0.014492754,3
-1,-0.107438017,-0.683544304,-0.590361446,-0.981595092,-0.943521595,-0.791666667,-0.599078341,-0.82687488,-0.674418605,-0.831460674,-0.043478261,5
1,-0.173553719,-0.481012658,-0.228915663,-0.950920245,-0.720930233,-0.944444444,-0.834101382,-0.556969346,0.271317829,-0.505617978,-0.275362319,3
-1,-0.32231405,-0.569620253,-0.469879518,-0.819018405,-0.940199336,-0.680555556,-0.447004608,-0.840755735,-0.627906977,-0.831460674,0.304347826,4
1,-0.504132231,-0.17721519,-0.975903614,-0.95398773,-0.77076412,-0.951388889,-0.958525346,-0.696549065,-0.023255814,-0.550561798,-0.304347826,4
-1,-0.487603306,-0.670886076,-0.602409639,-0.63190184,-0.860465116,-0.597222222,-0.230414747,-0.580104106,0.03875969,-0.820224719,-0.449275362,3
1,0.123966942,-0.607594937,-0.409638554,-0.941717791,-0.80730897,-0.965277778,-0.930875576,-0.553113553,-0.162790698,-0.280898876,-0.217391304,4
-1,-0.454545455,-0.53164557,-0.192771084,-0.696319018,-0.880398671,-0.666666667,-0.313364055,-0.599383073,-0.317829457,-0.752808989,-0.797101449,3
1,0.338842975,-0.265822785,-0.301204819,-0.960122699,-0.794019934,-0.972222222,-0.944700461,-0.580104106,-0.426356589,-0.539325843,-0.420289855,4
1,-0.504132231,-0.17721519,-0.975903614,-0.95398773,-0.77076412,-0.951388889,-0.958525346,-0.696549065,-0.023255814,-0.550561798,-0.304347826,4
1,0.223140496,-0.493670886,-0.397590361,-0.957055215,-0.700996678,-0.875,-0.797235023,-0.586658955,-0.410852713,-0.595505618,-0.304347826,3
-1,-0.520661157,-0.620253165,-0.457831325,-0.693251534,-0.92358804,-0.618055556,-0.050691244,-0.61866204,-0.224806202,-0.584269663,-0.565217391,4
1,-0.20661157,-0.379746835,-0.662650602,-0.960122699,-0.664451827,-0.868055556,-0.400921659,-0.610950453,-0.674418605,0.943820225,-0.449275362,4
-1,-0.652892562,-0.53164557,-0.638554217,-0.972392638,-0.920265781,-0.763888889,-0.589861751,-0.893965683,-0.007751938,-0.617977528,0.15942029,5
-1,-0.487603306,-0.683544304,-0.602409639,-0.981595092,-0.913621262,-0.763888889,-0.299539171,-0.856950067,-0.534883721,-0.595505618,-0.043478261,4
-1,-0.289256198,-0.569620253,-0.662650602,-0.788343558,-0.897009967,-0.520833333,0.032258065,-0.673414305,-0.348837209,-0.629213483,-0.47826087,4
-1,-0.47107438,-0.64556962,-0.602409639,-0.570552147,-0.887043189,-0.680555556,-0.253456221,-0.526123,-0.03875969,-0.494382022,-0.768115942,4
-1,-0.289256198,-0.746835443,-0.409638554,-0.76993865,-0.860465116,-0.652777778,-0.082949309,-0.680354733,-0.410852713,-0.662921348,-0.130434783,4
