type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-1,-0.520661157,-0.797468354,-0.614457831,-0.634969325,-0.913621262,-0.881944444,-0.30875576,-0.631771737,-0.751937984,-0.842696629,-0.710144928,2
1,-0.32231405,-0.594936709,-0.385542169,-0.963190184,0.102990033,-0.888888889,-0.769585253,-0.622517833,-0.503875969,-0.033707865,-0.652173913,2
-1,-0.272727273,-0.708860759,-0.518072289,-0.981595092,-0.940199336,-0.756944444,-0.470046083,-0.811451706,-0.379844961,-0.820224719,-0.217391304,2
-1,-0.404958678,-0.607594937,-0.108433735,-0.690184049,-0.900332226,-0.652777778,-0.350230415,-0.591671486,-0.534883721,-0.764044944,-0.797101449,1
-1,-0.603305785,-0.708860759,-0.542168675,-0.969325153,-0.88372093,-0.923611111,-0.506912442,-0.82070561,-0.100775194,-0.426966292,-0.014492754,1
-1,-0.685950413,-0.67721519,-0.21686747,-0.981595092,-0.76744186,-0.888888889,-0.396313364,-0.770194718,-0.255813953,-0.775280899,-0.594202899,1
-1,-0.504132231,-0.746835443,-0.542168675,-0.874233129,-0.897009967,-0.819444444,-0.552995392,-0.73433584,0.007751938,-0.595505618,-0.217391304,2
1,0.157024793,-0.405063291,-0.481927711,-0.95398773,-0.46179402,-0.819444444,-0.723502304,-0.57239252,-0.302325581,-0.393258427,-0.188405797,2
1,-0.239669421,-0.291139241,-0.951807229,-0.957055215,-0.757475083,-0.9375,-0.926267281,-0.59552728,-0.224806202,-0.752808989,-0.536231884,1
-1,-0.58677686,-0.64556962,-0.734939759,-0.726993865,-0.897009967,-0.798611111,-0.516129032,-0.758241758,-0.488372093,-0.898876404,-0.188405797,1
-1,-0.553719008,-0.898734177,-0.602409639,-0.960122699,-0.936877076,-0.847222222,-0.599078341,-0.850009639,-0.03875969,-0.460674157,0.15942029,2
-1,-0.537190083,-0.64556962,-0.493975904,-0.766871166,-0.88372093,-0.590277778,-0.124423963,-0.671871988,-0.348837209,-0.707865169,-0.594202899,1
-1,-0.454545455,-0.544303797,-0.662650602,-0.944785276,-0.910299003,-0.763888889,-0.497695853,-0.91324465,-0.271317829,-0.752808989,0.594202899,2
1,-0.404958678,-0.240506329,-0.686746988,-0.95398773,-0.754152824,-0.888888889,-0.608294931,-0.651050704,-0.11627907,-0.617977528,-0.47826087,2
-1,-0.107438017,-0.772151899,-0.409638554,-0.972392638,-0.893687708,-0.736111111,-0.428571429,-0.715056873,-0.503875969,-0.696629213,-0.47826087,2
1,0.05785124,-0.481012658,-0.481927711,-0.950920245,-0.664451827,-0.930555556,-0.857142857,-0.607865818,-0.317829457,-0.494382022,-0.188405797,1
-1,-0.421487603,-0.746835443,-0.469879518,-0.975460123,-0.880398671,-0.861111111,-0.576036866,-0.796028533,-0.333333333,-0.730337079,-0.420289855,2
-1,-0.603305785,-0.797468354,-0.602409639,-0.984662577,-0.840531561,-0.861111111,-0.649769585,-0.850009639,-0.069767442,-0.730337079,-0.15942029,2
-1,-0.702479339,-0.797468354,-0.674698795,-0.975460123,-0.88372093,-0.638888889,-0.253456221,-0.819163293,-0.131782946,-0.831460674,-0.391304348,2
-1,-0.256198347,-0.82278481,-0.686746988,-0.972392638,-0.867109635,-0.618055556,-0.156682028,-0.71120108,-0.240310078,-0.550561798,-0.565217391,2
-1,-0.47107438,-0.848101266,-0.65060241,-0.702453988,-0.900332226,-0.722222222,-0.576036866,-0.671100829,-0.271317829,-0.820224719,-0.47826087,2
-1,-0.520661157,-0.696202532,-0.65060241,-0.561349693,-0.853820598,-0.625,-0.400921659,-0.565066512,-0.519379845,-0.662921348,-0.710144928,1
-1,-0.702479339,-0.772151899,-0.301204819,-0.98006135,-0.916943522,-0.805555556,-0.433179724,-0.894736842,0.224806202,-0.573033708,0.15942029,2
-1,-0.603305785,-0.797468354,-0.614457831,-0.984662577,-0.910299003,-0.493055556,-0.179723502,-0.851551957,-0.224806202,-0.786516854,-0.130434783,2
1,-0.305785124,-0.151898734,-0.638554217,-0.957055215,-0.830564784,-0.743055556,-0.741935484,-0.66493156,-0.162790698,-0.617977528,-0.362318841,2
-1,-0.487603306,-0.797468354,-0.578313253,-0.978527607,-0.887043189,-0.861111111,-0.188940092,-0.784461153,-0.178294574,-0.550561798,-0.188405797,2
-1,-0.603305785,-0.658227848,-0.686746988,-0.647239264,-0.877076412,-0.708333333,-0.442396313,-0.691922113,-0.317829457,-0.831460674,-0.188405797,2
-1,-0.388429752,-0.518987342,-0.325301205,-0.720858896,-0.84717608,-0.902777778,-0.244239631,-0.655292076,-0.364341085,-0.516853933,-0.449275362,2
1,0.008264463,-0.367088608,-0.710843373,-0.947852761,-0.687707641,-0.965277778,-0.963133641,-0.587815693,-0.03875969,-0.662921348,-0.420289855,1
-1,0.008264463,-0.379746835,-0.722891566,-0.944785276,-0.740863787,-0.875,-0.497695853,-0.703489493,-0.92248062,-0.752808989,-0.594202899,2
-1,-0.438016529,-0.772151899,-0.506024096,-0.981595092,-0.870431894,-0.722222222,-0.580645161,-0.8153075,-0.348837209,-0.741573034,-0.304347826,1
1,-0.438016529,-0.164556962,-0.963855422,-0.947852761,-0.77076412,-0.895833333,-0.631336406,-0.602082128,0.255813953,-0.606741573,-0.507246377,1
1,-0.421487603,-0.556962025,-0.710843373,-0.957055215,-0.80730897,-0.8125,-0.806451613,-0.666473877,0.100775194,-0.640449438,-0.420289855,1
-1,-0.570247934,-0.632911392,-0.638554217,-0.819018405,-0.335548173,-0.576388889,-0.30875576,-0.704260652,-0.410852713,-0.797752809,-0.594202899,1
-1,-0.487603306,-0.772151899,-0.638554217,-0.957055215,-0.903654485,-0.736111111,-0.152073733,-0.834586466,-0.069767442,-0.831460674,0.217391304,2
1,-0.603305785,-0.544303797,-0.710843373,-0.950920245,-0.714285714,-0.875,-0.834101382,-0.71120108,0.317829457,-0.606741573,0.072463768,2
-1,-0.669421488,-0.544303797,-0.397590361,-0.987730061,-0.607973422,-0.569444444,-0.207373272,-0.806824754,-0.410852713,-0.741573034,-0.507246377,1
-1,-0.603305785,-0.556962025,-0.759036145,-0.463190184,-0.800664452,-0.777777778,-0.299539171,-0.538461538,-0.333333333,-0.685393258,-0.768115942,2
-1,-0.404958678,-0.772151899,-0.638554217,-0.699386503,-0.880398671,-0.701388889,-0.225806452,-0.634085213,-0.395348837,-0.606741573,-0.507246377,2
1,-0.289256198,0.101265823,-1,-0.917177914,-0.710963455,-0.826388889,-0.746543779,-0.493348757,0.364341085,-0.438202247,-0.47826087,1
1,-0.487603306,-0.202531646,-0.975903614,-0.960122699,-0.77076412,-0.881944444,-0.889400922,-0.614035088,0.054263566,-0.404494382,-0.47826087,1
1,-0.487603306,-0.202531646,-0.987951807,-0.944785276,-0.777408638,-0.909722222,-0.847926267,-0.687295161,-0.03875969,-0.651685393,-0.188405797,2
-1,-0.371900826,-0.620253165,-0.674698795,-0.693251534,-0.900332226,-0.791666667,-0.479262673,-0.574320416,-0.147286822,-0.91011236,-0.623188406,2
1,-0.438016529,-0.569620253,-0.746987952,-0.941717791,-0.780730897,-0.722222222,-0.714285714,-0.662618084,0.007751938,-0.640449438,-0.391304348,2
-1,-0.702479339,-0.715189873,-0.710843373,-0.717791411,-0.850498339,-0.597222222,-0.382488479,-0.678426836,-0.302325581,-0.808988764,-0.362318841,2
-1,-0.338842975,-0.64556962,-0.626506024,-0.95398773,-0.877076412,-0.8125,-0.069124424,-0.721226142,-0.209302326,-0.528089888,-0.47826087,1
-1,-0.537190083,-0.639240506,-0.409638554,-0.668711656,-0.913621262,-0.611111111,-0.396313364,-0.606323501,-0.441860465,-0.640449438,-0.739130435,2
-1,-0.305785124,-0.708860759,-0.578313253,-0.736196319,-0.88372093,-0.638888889,-0.170506912,-0.61866204,-0.426356589,-0.617977528,-0.565217391,2
1,0.355371901,-0.506329114,-0.204819277,-0.926380368,-0.720930233,-0.923611111,-0.889400922,-0.518411413,-0.286821705,-0.539325843,-0.188405797,2
-1,-0.752066116,-0.620253165,-0.638554217,-0.981595092,-0.933554817,-0.833333333,-0.599078341,-0.988047041,-0.085271318,-0.797752809,0.623188406,2
-1,-0.504132231,-0.835443038,-0.530120482,-0.975460123,-0.916943522,-0.875,-0.557603687,-0.841912473,-0.209302326,-0.573033708,-0.043478261,2
-1,-0.504132231,-0.797468354,-0.518072289,-0.947852761,-0.906976744,-0.881944444,-0.557603687,-0.799884326,0.19379845,-0.775280899,-0.014492754,2
1,-0.355371901,-0.240506329,-0.927710843,-0.957055215,-0.76744186,-0.875,-0.838709677,-0.619818778,0.03875969,-0.550561798,-0.391304348,2
-1,-0.404958678,-0.721518987,-0.602409639,-0.957055215,-0.880398671,-0.791666667,-0.562211982,-0.76903798,0.085271318,-0.629213483,-0.014492754,1
-1,-0.537190083,-0.759493671,-0.662650602,-0.656441718,-0.890365449,-0.631944444,-0.396313364,-0.698862541,-0.286821705,-0.831460674,-0.188405797,2
-1,-0.173553719,-0.582278481,-0.469879518,-0.823619632,-0.950166113,-0.944444444,-0.626728111,-0.823019086,-0.627906977,-0.797752809,0.333333333,2
-1,-0.504132231,-0.632911392,-0.734939759,-0.914110429,-0.913621262,-0.729166667,-0.465437788,-0.879313669,-0.426356589,-0.719101124,0.246376812,2
-1,-0.570247934,-0.53164557,-0.554216867,-0.869631902,-0.893687708,-0.732638889,-0.029953917,-0.721997301,-0.410852713,-0.685393258,-0.47826087,2
1,-0.173553719,-0.341772152,-0.590361446,-0.935582822,-0.740863787,-0.840277778,-0.465437788,-0.57239252,-0.162790698,-0.561797753,-0.565217391,1
-1,-0.404958678,-0.696202532,-0.734939759,-0.690184049,-0.890365449,-0.826388889,-0.65437788,-0.680354733,-0.782945736,-0.842696629,-0.507246377,2
-1,-0.487603306,-0.556962025,-0.337349398,-0.651840491,-0.903654485,-0.854166667,-0.516129032,-0.623674571,-0.395348837,-0.921348315,-0.507246377,1
-1,-0.603305785,-0.734177215,-0.590361446,-0.81595092,-0.930232558,-0.756944444,-0.608294931,-0.834586466,-0.069767442,-0.741573034,0.304347826,2
-1,-0.636363636,-0.64556962,-0.373493976,-0.828220859,-0.936877076,-0.75,-0.548387097,-0.8264893,-0.131782946,-0.674157303,0.101449275,2
-1,-0.652892562,-0.658227848,-0.674698795,-0.865030675,-0.913621262,-0.909722222,-0.580645161,-0.866203971,-0.410852713,-0.876404494,0.101449275,2
1,-0.388429752,-0.253164557,-0.734939759,-0.963190184,-0.757475083,-0.708333333,-0.751152074,-0.696163486,-0.410852713,-0.775280899,-0.652173913,1
-1,-0.454545455,-0.506329114,-0.638554217,-0.714723926,-0.906976744,-0.805555556,-0.456221198,-0.728937729,-0.457364341,-0.775280899,-0.15942029,2
1,-0.438016529,-0.518987342,-0.638554217,-0.963190184,-0.787375415,-0.791666667,-0.705069124,-0.62444573,0.085271318,-0.584269663,-0.565217391,2
1,-0.504132231,-0.151898734,-0.975903614,-0.963190184,-0.863787375,-0.972222222,-0.976958525,-0.649508386,0.178294574,-0.662921348,-0.565217391,1
-1,-0.58677686,-0.683544304,-0.722891566,-0.561349693,-0.900332226,-0.680555556,-0.373271889,-0.616734143,-0.348837209,-0.853932584,-0.507246377,2
-1,-0.752066116,-0.5,-0.915662651,-0.978527607,-0.913621262,-0.826388889,-0.557603687,-0.811451706,0.209302326,-0.853932584,-0.246376812,2
-1,-0.404958678,-0.670886076,-0.626506024,-0.785276074,-0.873754153,-0.645833333,-0.211981567,-0.649508386,-0.364341085,-0.741573034,-0.739130435,2
-1,-0.537190083,-0.291139241,-0.819277108,-0.711656442,-0.906976744,-0.743055556,-0.304147465,-0.641025641,-0.131782946,-0.662921348,-0.594202899,1
-1,-0.371900826,-0.518987342,-0.662650602,-0.889570552,-0.933554817,-0.958333333,-0.511520737,-0.865432813,-0.565891473,-0.786516854,0.333333333,2
-1,-0.487603306,-0.670886076,-0.65060241,-0.889570552,-0.887043189,-0.777777778,-0.502304147,-0.880855986,-0.317829457,-0.898876404,0.304347826,2
1,-0.454545455,-0.253164557,-0.987951807,-0.947852761,-0.764119601,-0.819444444,-0.829493088,-0.67649894,0.085271318,-0.595505618,-0.217391304,2
-1,-0.504132231,-0.670886076,-0.590361446,-0.555214724,-0.830564784,-0.715277778,-0.281105991,-0.616734143,-0.19379845,-0.662921348,-0.275362319,1
1,-0.537190083,-0.202531646,-1,-0.886503067,-0.720930233,-0.652777778,-0.670506912,-0.673414305,-0.255813953,-0.741573034,-0.565217391,1
-1,-0.504132231,-0.64556962,-0.56626506,-0.969325153,-0.897009967,-0.833333333,-0.626728111,-0.796028533,-0.209302326,-0.505617978,-0.333333333,2
-1,-0.421487603,-0.759493671,-0.698795181,-0.975460123,-0.860465116,-0.722222222,-0.534562212,-0.741276268,0.255813953,-0.505617978,-0.275362319,2
-1,-0.520661157,-0.746835443,-0.493975904,-0.588957055,-0.903654485,-0.430555556,-0.290322581,-0.553113553,-0.317829457,-0.685393258,-0.594202899,2
1,0.140495868,-0.417721519,-0.530120482,-0.957055215,-0.827242525,-0.958333333,-0.958525346,-0.576248313,-0.286821705,-0.550561798,-0.565217391,1
1,0.272727273,-0.316455696,-0.144578313,-0.883435583,-0.617940199,-0.965277778,-0.958525346,-0.564680933,-0.550387597,-0.314606742,0.101449275,2
-1,-0.487603306,-0.443037975,-0.493975904,-0.757668712,-0.870431894,-0.9375,-0.350230415,-0.603238866,-0.069767442,-0.730337079,-0.565217391,2
-1,-0.570247934,-0.784810127,-0.674698795,-0.812883436,-0.910299003,-0.395833333,0,-0.703489493,-0.131782946,-0.853932584,-0.362318841,2
-1,-0.371900826,-0.772151899,-0.56626506,-0.944785276,-0.867109635,-0.743055556,-0.460829493,-0.657219973,0.364341085,-0.730337079,-0.333333333,1
-1,-0.454545455,-0.620253165,-0.409638554,-0.969325153,-0.880398671,-0.791666667,-0.566820276,-0.726624253,0.054263566,-0.584269663,-0.362318841,1
-1,-0.58677686,-0.613924051,-0.734939759,-0.527607362,-0.827242525,-0.826388889,-0.377880184,-0.570850202,-0.441860465,-0.685393258,-0.68115942,1
-1,-0.438016529,-0.683544304,-0.614457831,-0.972392638,-0.850498339,-0.840277778,-0.543778802,-0.829188356,-0.302325581,-0.707865169,-0.101449275,2
-1,-0.58677686,-0.734177215,-0.662650602,-0.972392638,-0.860465116,-0.6875,-0.373271889,-0.78060536,-0.209302326,-0.775280899,-0.391304348,2
1,-0.305785124,-0.582278481,-0.361445783,-0.941717791,-0.727574751,-0.881944444,-0.658986175,-0.59552728,0.007751938,-0.348314607,-0.536231884,2
1,-0.47107438,-0.544303797,-0.746987952,-0.947852761,-0.744186047,-0.868055556,-0.728110599,-0.673414305,0.054263566,-0.640449438,-0.391304348,2
-1,-0.487603306,-0.518987342,-0.65060241,-0.599693252,-0.870431894,-0.645833333,-0.156682028,-0.586273376,-0.565891473,-0.573033708,-0.565217391,2
-1,-0.47107438,-0.797468354,-0.686746988,-0.808282209,-0.873754153,-0.798611111,-0.013824885,-0.648737228,0.023255814,-0.595505618,-0.391304348,2
-1,-0.454545455,-0.405063291,-0.710843373,-0.834355828,-0.88372093,-0.930555556,-0.67281106,-0.672643146,-0.240310078,-0.617977528,-0.507246377,1
-1,-0.454545455,-0.329113924,-0.710843373,-0.993865031,-0.933554817,-0.805555556,-0.631336406,-0.772893773,-0.317829457,-0.887640449,-0.68115942,1
-1,-0.388429752,-0.784810127,-0.614457831,-0.966257669,-0.897009967,-0.652777778,-0.34562212,-0.82687488,-0.240310078,-0.752808989,0.014492754,2
-1,-0.537190083,-0.518987342,-0.78313253,-0.981595092,-0.890365449,-0.868055556,-0.640552995,-0.784461153,-0.224806202,-0.741573034,-0.391304348,1
-1,-0.438016529,-0.620253165,-0.638554217,-0.751533742,-0.956810631,-0.909722222,-0.516129032,-0.666473877,-0.395348837,-0.561797753,-0.246376812,1
-1,-0.702479339,-0.702531646,-0.65060241,-0.981595092,-0.873754153,-0.777777778,-0.442396313,-0.850009639,-0.03875969,-0.685393258,-0.130434783,2
1,-0.123966942,-0.721518987,-0.710843373,-0.95398773,-0.77076412,-1,-0.898617512,-0.541546173,0.069767442,-0.269662921,-0.333333333,2
-1,-0.305785124,-0.696202532,-0.602409639,-0.981595092,-0.88372093,-0.8125,-0.562211982,-0.875072296,-0.519379845,-0.764044944,0.304347826,2
-1,-0.388429752,-0.746835443,-0.43373494,-0.5,-0.857142857,-0.652777778,-0.161290323,-0.524580682,-0.426356589,-0.550561798,-0.623188406,1
-1,-0.504132231,-0.594936709,-0.746987952,-0.950920245,-0.88372093,-0.902777778,-0.714285714,-0.765182186,-0.302325581,-0.808988764,-0.594202899,2
1,-0.123966942,0.006329114,-1,-0.938650307,-0.710963455,-0.930555556,-0.907834101,-0.526123,-0.023255814,-0.314606742,-0.594202899,2
1,-0.636363636,-0.35443038,-1,-0.95398773,-0.817275748,-0.729166667,-0.778801843,-0.695777906,0.271317829,-0.202247191,-0.217391304,2
-1,-0.685950413,-0.544303797,-0.746987952,-0.812883436,-0.903654485,-0.652777778,-0.262672811,-0.730480046,-0.11627907,-0.539325843,-0.420289855,2
-1,-0.388429752,-0.708860759,-0.409638554,-0.782208589,-0.867109635,-0.583333333,-0.064516129,-0.730480046,-0.348837209,-0.91011236,-0.101449275,2
-1,-0.603305785,-0.329113924,-0.975903614,-0.990797546,-0.913621262,-0.965277778,-0.65437788,-0.798342009,-0.19379845,-0.853932584,-0.565217391,1
1,-0.570247934,-0.544303797,-0.361445783,-0.950920245,-0.265780731,-0.875,-0.866359447,-0.7574706,0.007751938,-0.202247191,0.275362319,2
-1,-0.355371901,-0.594936709,-0.253012048,-0.693251534,-0.910299003,-0.618055556,-0.322580645,-0.587815693,-0.364341085,-0.752808989,-0.739130435,2
1,-0.32231405,-0.607594937,-0.614457831,-0.960122699,-0.810631229,-0.909722222,-0.861751152,-0.748216696,0.069767442,-0.617977528,0.333333333,2
1,-0.603305785,-0.265822785,-1,-0.969325153,-0.813953488,-0.951388889,-0.944700461,-0.634085213,0.302325581,-0.303370787,-0.594202899,1
-1,-0.520661157,-0.708860759,-0.626506024,-0.95398773,-0.877076412,-0.798611111,-0.585253456,-0.788316946,-0.054263566,-0.528089888,-0.217391304,2
-1,-0.487603306,-0.683544304,-0.686746988,-0.858895706,-0.950166113,-0.756944444,-0.405529954,-0.703489493,-0.317829457,-0.438202247,-0.217391304,2
1,-0.024793388,-0.594936709,-0.34939759,-0.941717791,-0.717607973,-0.8125,-0.64516129,-0.564680933,-0.131782946,-0.325842697,-0.536231884,1
1,0.041322314,-0.455696203,-0.518072289,-0.938650307,-0.724252492,-0.916666667,-0.788018433,-0.566994409,-0.224806202,-0.528089888,-0.420289855,2
1,0.570247934,-0.632911392,-0.096385542,-0.932515337,-0.750830565,-0.847222222,-0.829493088,-0.556969346,-0.503875969,-0.483146067,-0.014492754,2
-1,-0.421487603,-0.696202532,-0.590361446,-0.54601227,-0.863787375,-0.743055556,-0.225806452,-0.568536726,-0.519379845,-0.775280899,-0.710144928,2
1,-0.520661157,-0.392405063,-0.975903614,-0.950920245,-0.764119601,-0.756944444,-0.516129032,-0.686524002,-0.410852713,-0.651685393,-0.507246377,1
-1,-0.421487603,-0.734177215,-0.638554217,-0.68404908,-0.906976744,-0.881944444,-0.511520737,-0.61866204,0.054263566,-0.685393258,-0.536231884,2
-1,-0.256198347,-0.493670886,-0.542168675,-0.984662577,-0.903654485,-0.902777778,-0.68202765,-0.7574706,-0.519379845,-0.764044944,-0.652173913,1
-1,-0.537190083,-0.658227848,-0.626506024,-0.855828221,-0.574750831,-0.763888889,-0.276497696,-0.691922113,-0.255813953,-0.820224719,-0.623188406,1
1,-0.388429752,-0.455696203,-0.638554217,-0.950920245,-0.823920266,-0.965277778,-0.97235023,-0.697705803,0.11627907,-0.438202247,0.014492754,2
-1,-0.537190083,-0.708860759,-0.759036145,-0.668711656,-0.88372093,-0.694444444,-0.423963134,-0.655677656,-0.627906977,-0.674157303,-0.507246377,2
-1,-0.404958678,-0.784810127,-0.65060241,-0.975460123,-0.873754153,-0.847222222,-0.534562212,-0.738191633,0.240310078,-0.516853933,-0.304347826,2
-1,-0.338842975,-0.658227848,-0.301204819,-0.674846626,-0.910299003,-0.701388889,-0.285714286,-0.591671486,-0.472868217,-0.786516854,-0.739130435,2
-1,-0.553719008,-0.64556962,-0.602409639,-0.536809816,-0.853820598,-0.652777778,-0.152073733,-0.587815693,-0.224806202,-0.674157303,-0.507246377,2
1,-0.355371901,0.056962025,-1,-0.938650307,-0.760797342,-0.965277778,-0.963133641,-0.599383073,-0.100775194,-0.662921348,-0.623188406,1
-1,-0.371900826,-0.746835443,-0.638554217,-0.582822086,-0.843853821,-0.638888889,-0.048387097,-0.541546173,-0.348837209,-0.730337079,-0.739130435,2
-1,-0.421487603,-0.759493671,-0.409638554,-0.541411043,-0.837209302,-0.659722222,-0.410138249,-0.510699826,0.085271318,-0.842696629,-0.68115942,2
1,-0.454545455,0.063291139,-0.975903614,-0.883435583,-0.710963455,-0.972222222,-0.967741935,-0.61866204,0.069767442,-0.606741573,-0.130434783,1
1,-0.388429752,-0.265822785,-0.963855422,-0.892638037,-0.764119601,-0.819444444,-0.815668203,-0.660304608,-0.534883721,-0.719101124,-0.652173913,1
-1,-0.58677686,-0.746835443,-0.686746988,-0.969325153,-0.940199336,-0.756944444,-0.377880184,-0.785232312,0.255813953,-0.617977528,-0.188405797,2
-1,-0.404958678,-0.797468354,-0.602409639,-0.981595092,-0.890365449,-0.680555556,-0.470046083,-0.812222865,-0.503875969,-0.483146067,-0.275362319,2
-1,-0.537190083,-0.670886076,-0.626506024,-0.871165644,-0.571428571,-0.722222222,-0.253456221,-0.691922113,-0.255813953,-0.820224719,-0.623188406,1
-1,-0.504132231,-0.53164557,-0.385542169,-0.656441718,-0.88372093,-0.576388889,-0.276497696,-0.59552728,-0.271317829,-0.752808989,-0.768115942,1
-1,-0.537190083,-0.721518987,-0.301204819,-0.984662577,-0.588039867,-0.645833333,-0.400921659,-0.765182186,-0.410852713,-0.91011236,-0.68115942,1
-1,-0.685950413,-0.696202532,-0.43373494,-0.825153374,-0.800664452,-0.763888889,-0.188940092,-0.737806054,-0.395348837,-0.730337079,-0.492753623,1
-1,-0.388429752,-0.632911392,-0.56626506,-0.536809816,-0.863787375,-0.805555556,-0.456221198,-0.626373626,-0.472868217,-0.640449438,-0.304347826,1
-1,-0.504132231,-0.107594937,-0.698795181,-0.920245399,-0.870431894,-0.9375,-0.764976959,-0.657219973,-0.007751938,-0.662921348,-0.565217391,1
-1,-0.388429752,-0.708860759,-0.638554217,-0.981595092,-0.930232558,-0.819444444,-0.658986175,-0.814536341,-0.488372093,-0.483146067,-0.275362319,1
1,-0.008264463,-0.506329114,-0.481927711,-0.967791411,-0.803986711,-0.972222222,-0.976958525,-0.704260652,-0.271317829,-0.730337079,-0.014492754,1
-1,-0.603305785,-0.746835443,-0.614457831,-0.932515337,-0.863787375,-0.888888889,-0.447004608,-0.749759013,-0.286821705,-0.629213483,-0.594202899,2
-1,-0.834710744,-0.715189873,-0.542168675,-0.981595092,-0.784053156,-0.680555556,-0.428571429,-0.837671101,-0.085271318,-0.797752809,-0.333333333,2
1,-0.438016529,-0.265822785,-0.34939759,-0.95398773,-0.651162791,-0.986111111,-0.986175115,-0.611336032,-0.054263566,-0.606741573,-0.333333333,1
-1,-0.421487603,-0.670886076,-0.409638554,-0.865030675,-0.936877076,-0.784722222,-0.534562212,-0.749759013,-0.19379845,-0.640449438,-0.188405797,2
-1,-0.884297521,-0.759493671,-0.746987952,-0.989263804,-0.920265781,-0.388888889,-0.294930876,-0.760555234,-0.03875969,-0.775280899,-1,1
-1,-0.504132231,-0.772151899,-0.638554217,-0.625766871,-0.823920266,-0.875,-0.239631336,-0.577019472,-0.565891473,-0.662921348,-0.710144928,2
1,-0.47107438,-0.544303797,-0.746987952,-0.944785276,-0.744186047,-0.840277778,-0.709677419,-0.674185464,0.054263566,-0.651685393,-0.391304348,2
-1,-0.537190083,-0.696202532,-0.734939759,-0.641104294,-0.860465116,-0.763888889,-0.35483871,-0.627915944,-0.410852713,-0.494382022,-0.594202899,1
-1,-0.652892562,-0.721518987,-0.457831325,-0.325153374,-0.631229236,-0.625,-0.465437788,-0.643339117,-0.410852713,-0.853932584,0.391304348,1
1,-0.272727273,-0.64556962,-0.277108434,-0.926380368,-0.684385382,-0.9375,-0.926267281,-0.569307885,0.03875969,-0.483146067,-0.246376812,1
-1,-0.438016529,-0.658227848,-0.445783133,-0.443251534,-0.857142857,-0.694444444,0.147465438,-0.50298824,-0.503875969,-0.662921348,-0.739130435,1
1,-0.305785124,-0.101265823,-1,-0.938650307,-0.764119601,-0.930555556,-0.870967742,-0.59552728,0.11627907,-0.651685393,-0.565217391,1
-1,-0.520661157,-0.658227848,-0.855421687,-0.978527607,-0.893687708,-0.576388889,-0.391705069,-0.807595913,-0.240310078,-0.775280899,-0.420289855,2
-1,-0.58677686,-0.455696203,-0.614457831,-0.748466258,-0.890365449,-0.881944444,-0.539170507,-0.822247928,-0.131782946,-0.876404494,0.420289855,2
-1,-0.454545455,-0.708860759,-0.578313253,-0.512269939,-0.897009967,-0.590277778,-0.239631336,-0.541546173,-0.317829457,-0.584269663,-0.68115942,2
-1,-0.570247934,-0.810126582,-0.626506024,-0.984662577,-0.88372093,-0.833333333,-0.585253456,-0.765182186,0.271317829,-0.674157303,-0.333333333,2
-1,-0.256198347,-0.683544304,-0.409638554,-0.503067485,-0.870431894,-0.659722222,0.023041475,-0.499132447,-0.519379845,-0.662921348,-0.652173913,2
-1,-0.438016529,-0.746835443,-0.734939759,-0.969325153,-0.88372093,-0.888888889,-0.562211982,-0.706959707,0.007751938,-0.651685393,-0.420289855,1
-1,-0.570247934,-0.493670886,-0.698795181,-0.889570552,-0.92358804,-0.902777778,-0.608294931,-0.893194525,-0.162790698,-0.662921348,0.47826087,2
-1,-0.504132231,-0.658227848,-0.734939759,-0.472392638,-0.916943522,-0.895833333,-0.493087558,-0.545401966,-0.457364341,-0.651685393,-0.652173913,1
-1,-0.619834711,-0.544303797,-0.602409639,-0.984662577,-0.863787375,-0.840277778,-0.248847926,-0.784461153,-0.333333333,-0.370786517,-0.565217391,2
-1,-0.636363636,-0.734177215,-0.638554217,-0.751533742,-0.910299003,-0.680555556,-0.442396313,-0.746674378,-0.286821705,-0.808988764,-0.246376812,1
-1,-0.454545455,-0.632911392,-0.638554217,-0.527607362,-0.910299003,-0.604166667,-0.101382488,-0.520724889,-0.100775194,-0.494382022,-0.710144928,1
-1,-0.537190083,-0.658227848,-0.373493976,-0.76993865,-0.88372093,-0.638888889,-0.096774194,-0.677270098,-0.286821705,-0.707865169,-0.565217391,1
-1,-0.47107438,-0.746835443,-0.638554217,-0.831288344,-0.906976744,-0.791666667,-0.474654378,-0.738191633,-0.19379845,-0.674157303,-0.188405797,1
-1,-0.371900826,-0.772151899,-0.662650602,-0.800613497,-0.893687708,-0.805555556,-0.520737327,-0.637169848,-0.255813953,-0.775280899,-0.652173913,2
1,-0.438016529,-0.569620253,-0.614457831,-0.941717791,-0.73089701,-0.708333333,-0.506912442,-0.634085213,-0.069767442,-0.359550562,-0.101449275,1
1,-0.504132231,-0.253164557,-0.927710843,-0.834355828,-0.830564784,-0.930555556,-0.944700461,-0.649508386,0.069767442,-0.584269663,-0.188405797,2
-1,-0.537190083,-0.670886076,-0.746987952,-0.929447853,-0.943521595,-0.673611111,-0.447004608,-0.854251012,-0.224806202,-0.820224719,-0.043478261,2
-1,-0.438016529,-0.506329114,-0.253012048,-0.680981595,-0.873754153,-0.548611111,-0.207373272,-0.59552728,-0.317829457,-0.685393258,-0.797101449,1
